societaire,montant_moyen,nb_transactions_mois,dernière_transaction,dernière_transaction_jour
29946,72888.33333333333,3,2025-07-26,34
29953,93515.83333333333,6,2025-07-28,32
29989,50250.0,2,2025-07-23,37
30015,68813.46153846153,13,2025-07-30,30
30030,192500.0,2,2025-08-05,24
30038,81281.33333333333,15,2025-07-28,32
30131,118180.0,4,2025-07-29,31
30137,25000.0,1,2025-07-03,57
30189,16852.132352941175,68,2025-08-18,11
30264,200000.0,1,2025-08-01,28
30320,99500.0,2,2025-08-06,23
30355,94450.0,2,2025-07-28,32
30357,135000.0,2,2025-08-05,24
30391,48058.82352941176,34,2025-08-02,27
30404,2500.0,2,2025-07-31,29
30423,9241.666666666666,18,2025-08-11,18
30459,24563.827160493827,81,2025-08-18,11
30575,200000.0,1,2025-07-29,31
30578,63193.892857142855,28,2025-08-12,17
30589,74086.5,20,2025-08-14,15
30611,69222.22222222222,18,2025-08-13,16
30765,29375.0,8,2025-08-10,19
30797,61211.53846153846,26,2025-08-07,22
30876,16388.076923076922,13,2025-08-10,19
30913,143333.33333333334,12,2025-08-16,13
30922,22912.85714285714,7,2025-08-05,24
30968,50078.88888888889,9,2025-08-16,13
31004,144823.33333333334,3,2025-08-12,17
31011,100250.0,4,2025-07-29,31
31060,85346.66666666667,3,2025-08-07,22
31086,138000.0,1,2025-08-14,15
31098,16881.62162162162,37,2025-08-08,21
31130,51250.0,4,2025-08-17,12
31146,13750.0,4,2025-08-13,16
31153,120000.0,2,2025-08-06,23
31178,102000.0,6,2025-08-08,21
31183,52255.0,4,2025-08-05,24
31196,31367.0,20,2025-08-16,13
31220,37121.90476190476,21,2025-08-11,18
31244,94433.33333333333,3,2025-07-30,30
31267,79770.0,11,2025-08-17,12
31315,44271.55172413793,29,2025-08-18,11
31320,20000.0,1,2025-08-13,16
31323,58713.333333333336,9,2025-08-10,19
31345,12285.714285714286,7,2025-07-29,31
31395,138750.0,4,2025-07-28,32
31422,45512.5,14,2025-08-11,18
31466,50810.34482758621,29,2025-08-18,11
31506,38678.57142857143,14,2025-08-04,25
31552,109342.5,4,2025-08-05,24
31564,68000.0,2,2025-08-05,24
31568,20571.428571428572,7,2025-08-15,14
31583,7830.0,5,2025-08-18,11
31591,10125.0,8,2025-08-17,12
31611,10000.0,1,2025-07-28,32
31620,29923.260869565216,46,2025-08-16,13
31666,79770.0,9,2025-08-02,27
31667,19601.25,4,2025-07-30,30
31717,11573.333333333334,12,2025-08-01,28
31753,15027.083333333334,12,2025-07-28,32
31763,12000.0,1,2025-08-09,20
31811,200000.0,1,2025-07-28,32
31945,139210.52631578947,19,2025-08-17,12
31977,65448.333333333336,3,2025-06-27,63
32064,17500.0,4,2025-07-24,36
32121,7433.333333333333,3,2025-07-25,35
32133,67548.21428571429,14,2025-07-31,29
32168,150750.0,2,2025-07-29,31
32205,84540.0,10,2025-08-15,14
32212,20000.0,4,2025-07-04,56
32248,24960.625,8,2025-08-08,21
32257,50790.0,15,2025-08-11,18
32284,6000.0,2,2025-08-16,13
32338,8333.0,10,2025-07-21,39
32393,48000.0,1,2025-07-01,59
32435,25166.666666666668,6,2025-08-08,21
32445,22746.153846153848,13,2025-08-07,22
32450,28500.0,2,2025-07-25,35
32486,11683.333333333334,3,2025-08-18,11
32580,29205.833333333332,30,2025-08-12,17
32654,87166.66666666667,3,2025-08-15,14
32790,144475.0,4,2025-07-30,30
32860,56723.75,16,2025-08-13,16
32939,164000.0,3,2025-08-09,20
32942,29731.785714285714,14,2025-08-16,13
32967,62500.0,2,2025-08-16,13
33022,41256.666666666664,15,2025-08-16,13
33030,200000.0,2,2025-07-01,59
33031,62500.0,2,2025-07-16,44
33124,47065.0,4,2025-08-02,27
33139,34000.0,2,2025-08-05,24
33158,1252.5,2,2025-07-22,38
33252,37466.666666666664,6,2025-08-18,11
33275,19650.0,10,2025-08-17,12
33301,87475.71428571429,7,2025-07-22,38
33315,13276.866666666667,15,2025-07-23,37
33385,4905.714285714285,7,2025-07-27,33
33402,6037.5,4,2025-07-10,50
33507,25553.88888888889,18,2025-08-17,12
33599,175000.0,4,2025-06-21,69
33679,89833.33333333333,3,2025-08-02,27
33724,67150.0,5,2025-08-18,11
33818,113700.0,2,2025-08-03,26
33900,22300.0,7,2025-08-04,25
33940,5800.0,3,2025-08-16,13
33950,56000.0,3,2025-08-05,24
33986,163000.0,2,2025-08-09,20
33995,23362.333333333332,15,2025-08-05,24
34019,37000.0,1,2025-08-04,25
34086,44077.82608695652,23,2025-08-12,17
34119,129245.0,4,2025-07-28,32
34139,22836.666666666668,3,2025-08-11,18
34140,50000.0,1,2025-06-24,66
34143,18350.0,6,2025-07-18,42
34146,86267.5,6,2025-08-05,24
34378,117000.0,5,2025-07-30,30
34392,27150.0,5,2025-08-01,28
34399,175000.0,2,2025-08-10,19
34474,29607.0,5,2025-08-16,13
34614,47133.64864864865,37,2025-08-08,21
34629,27355.454545454544,44,2025-07-25,35
34664,2400.0,2,2025-08-13,16
34689,80969.71428571429,35,2025-08-16,13
34690,70701.42857142857,14,2025-08-08,21
34691,47156.25,8,2025-08-01,28
34695,67000.0,1,2025-08-05,24
34703,166833.33333333334,6,2025-08-01,28
34810,5000.0,1,2025-06-28,62
34844,50904.28571428572,28,2025-08-18,11
34908,57683.333333333336,3,2025-08-01,28
34923,16000.0,3,2025-08-06,23
35098,118000.0,1,2025-08-07,22
35103,91335.71428571429,21,2025-08-18,11
35177,30765.689655172413,29,2025-08-17,12
35182,30000.0,6,2025-08-15,14
35312,28000.0,1,2025-07-05,55
35338,16800.879120879123,91,2025-08-18,11
35404,53000.0,2,2025-07-25,35
35460,13133.333333333334,3,2025-08-15,14
35542,59337.142857142855,7,2025-08-08,21
35719,59975.0,4,2025-08-05,24
35741,6425.6,5,2025-08-08,21
35777,35000.0,4,2025-08-01,28
35809,30000.0,1,2025-07-15,45
35820,143712.38095238095,21,2025-08-16,13
35866,101666.66666666667,3,2025-07-29,31
35869,62540.0,8,2025-08-07,22
35980,19526.666666666668,3,2025-08-05,24
36049,29800.0,5,2025-08-06,23
36149,46285.71428571428,7,2025-08-01,28
36165,92157.5,2,2025-07-29,31
36185,38403.846153846156,13,2025-08-18,11
36201,71500.0,2,2025-07-27,33
36284,12627.64705882353,17,2025-08-07,22
36300,30000.0,4,2025-08-17,12
36304,33550.0,6,2025-08-16,13
36314,35149.0,5,2025-08-06,23
36323,5000.0,1,2025-08-17,12
36363,50000.0,1,2025-07-11,49
36531,15000.0,1,2025-07-21,39
36538,72600.0,5,2025-08-15,14
36607,90200.0,5,2025-07-28,32
36645,11540.0,2,2025-06-17,73
36653,14214.615384615385,26,2025-08-15,14
36802,12928.57142857143,7,2025-08-03,26
36808,37875.0,2,2025-06-28,62
36821,28710.714285714286,35,2025-08-11,18
36829,52890.0,18,2025-08-18,11
36881,52728.88888888889,9,2025-08-15,14
36889,92500.0,4,2025-07-12,48
36897,31763.157894736843,19,2025-08-04,25
36908,154300.0,5,2025-08-08,21
36996,56425.625,16,2025-08-05,24
37023,42918.333333333336,3,2025-07-31,29
37025,30000.0,1,2025-08-11,18
37029,22555.555555555555,9,2025-08-18,11
37087,147500.0,2,2025-08-18,11
37099,95350.0,5,2025-08-06,23
37102,28057.551020408162,49,2025-08-10,19
37115,73000.0,8,2025-07-31,29
37245,163966.66666666666,6,2025-08-04,25
37400,17379.310344827587,29,2025-08-18,11
37406,33955.65217391304,46,2025-08-18,11
37710,17846.75,20,2025-08-11,18
37760,9190.714285714286,7,2025-08-05,24
37889,43098.57142857143,21,2025-08-06,23
37912,28365.909090909092,22,2025-08-10,19
37917,200000.0,2,2025-08-06,23
37991,199985.0,4,2025-08-08,21
38004,80000.0,1,2025-07-29,31
38023,80000.0,1,2025-07-11,49
38034,50250.0,2,2025-07-21,39
38060,111546.0,5,2025-07-28,32
38071,60050.0,2,2025-06-25,65
38109,10344.324324324325,37,2025-08-17,12
38138,38422.6,5,2025-07-25,35
38216,11000.0,2,2025-08-16,13
38232,46333.333333333336,3,2025-07-07,53
38300,30760.416666666668,36,2025-08-17,12
38303,27000.0,2,2025-08-05,24
38308,8394.444444444445,9,2025-08-03,26
38319,4016.25,24,2025-08-17,12
38334,55915.0,7,2025-08-10,19
38389,15037.5,8,2025-08-12,17
38409,27723.809523809523,21,2025-08-10,19
38453,65473.0,20,2025-08-18,11
38462,8277.142857142857,7,2025-08-15,14
38466,150000.0,4,2025-07-26,34
38481,20360.0,8,2025-08-06,23
38497,19565.0,80,2025-08-18,11
38503,38212.333333333336,3,2025-08-06,23
38511,33670.0,3,2025-08-18,11
38559,134750.0,4,2025-07-28,32
38628,57000.0,1,2025-08-05,24
38669,26756.0,5,2025-08-07,22
38690,5833.333333333333,3,2025-07-23,37
38744,68580.0,5,2025-08-06,23
38788,51225.0,2,2025-07-26,34
38849,10000.0,1,2025-07-27,33
38896,14949.642857142857,14,2025-08-18,11
38966,100000.0,1,2025-06-29,61
39043,165990.0,16,2025-08-03,26
39058,163500.0,2,2025-07-28,32
39109,70000.0,6,2025-08-16,13
39124,89936.66666666667,12,2025-08-18,11
39191,33438.75,16,2025-08-11,18
39271,33833.333333333336,3,2025-08-16,13
39295,158000.0,1,2025-08-05,24
39400,26175.0,30,2025-08-13,16
39405,114000.0,2,2025-08-06,23
39411,32282.75,4,2025-08-05,24
39462,29930.0,2,2025-07-25,35
39489,122500.0,1,2025-07-26,34
39515,102425.0,2,2025-08-06,23
39518,33000.0,1,2025-07-28,32
39549,116700.0,5,2025-07-30,30
39568,92324.0,5,2025-07-30,30
39637,83935.0,2,2025-08-18,11
39657,48244.81481481482,27,2025-08-18,11
39668,101867.5,2,2025-07-25,35
39682,60528.333333333336,18,2025-08-18,11
39770,73404.42307692308,26,2025-07-28,32
39789,95400.0,2,2025-08-12,17
39810,121100.0,5,2025-08-07,22
39843,115000.0,2,2025-08-01,28
39900,67500.0,2,2025-08-05,24
39943,90100.0,5,2025-07-28,32
39946,18437.5,8,2025-08-08,21
39968,25342.41379310345,29,2025-08-15,14
39969,126270.0,5,2025-07-29,31
40022,37600.0,3,2025-07-07,53
40071,164581.5,10,2025-07-29,31
40255,113907.14285714286,7,2025-07-30,30
40272,74030.0,6,2025-08-01,28
40279,84000.0,2,2025-08-05,24
40293,80000.0,1,2025-07-05,55
40309,89408.88888888889,9,2025-08-10,19
40325,15102.0,1,2025-07-16,44
40363,7775.0,4,2025-08-06,23
40457,11165.714285714286,7,2025-08-04,25
40470,154835.0,10,2025-07-31,29
40476,38571.42857142857,7,2025-08-07,22
40478,70797.27272727272,11,2025-08-08,21
40481,195000.0,1,2025-07-03,57
40528,81125.0,8,2025-07-30,30
40575,102266.66666666667,3,2025-08-10,19
40653,72666.66666666667,3,2025-07-28,32
40672,38173.0,10,2025-07-26,34
40704,135800.0,5,2025-07-28,32
40706,157312.5,4,2025-07-29,31
40775,32000.0,1,2025-07-25,35
40785,70341.25,36,2025-08-18,11
40865,10100.0,1,2025-06-19,71
40895,31590.0,5,2025-07-26,34
40916,117422.5,2,2025-07-01,59
40980,70607.14285714286,7,2025-07-29,31
40987,33875.0,2,2025-07-30,30
41035,59227.1875,16,2025-07-31,29
41045,2000.0,1,2025-07-16,44
41098,91945.0,2,2025-07-29,31
41102,77000.0,10,2025-08-06,23
41104,105000.0,1,2025-07-26,34
41156,15074.074074074075,27,2025-08-07,22
41163,110800.0,5,2025-08-05,24
41231,80050.0,2,2025-07-29,31
41248,115714.28571428571,7,2025-07-29,31
41258,98920.0,4,2025-07-29,31
41274,35690.27777777778,18,2025-08-15,14
41304,131954.54545454544,22,2025-08-18,11
41312,27350.0,20,2025-08-16,13
41339,81955.0,3,2025-07-25,35
41341,62129.61538461538,26,2025-08-17,12
41430,61016.666666666664,6,2025-08-05,24
41434,73835.0,1,2025-07-22,38
41482,29778.75,36,2025-08-17,12
41483,10638.297872340425,47,2025-08-18,11
41528,119000.0,8,2025-08-13,16
41607,157562.5,4,2025-07-16,44
41646,86250.0,4,2025-07-28,32
41694,44000.0,2,2025-08-06,23
41727,22388.809523809523,84,2025-08-18,11
41728,47603.333333333336,15,2025-08-18,11
41746,16428.571428571428,7,2025-08-17,12
41757,46069.0,5,2025-08-16,13
41765,33742.5,4,2025-08-05,24
41826,43740.0,3,2025-08-08,21
41837,71535.71428571429,14,2025-08-14,15
41866,44423.07692307692,26,2025-08-18,11
41926,110365.0,7,2025-07-26,34
41942,95000.0,2,2025-08-05,24
42075,54634.166666666664,12,2025-08-18,11
42163,27500.0,2,2025-07-11,49
42192,31500.0,2,2025-07-26,34
42261,15000.0,2,2025-07-28,32
42296,70700.0,2,2025-07-25,35
42327,35961.53846153846,26,2025-08-18,11
42378,14500.0,18,2025-08-18,11
42398,22417.916666666668,24,2025-08-04,25
42400,25675.714285714286,14,2025-08-18,11
42452,63398.63636363636,11,2025-07-29,31
42476,62398.5,2,2025-07-25,35
42488,133000.0,1,2025-07-07,53
42583,10962.5,8,2025-08-16,13
42602,36700.0,3,2025-07-25,35
42631,157277.14285714287,7,2025-07-28,32
42635,64500.0,2,2025-07-29,31
42646,28054.166666666668,6,2025-08-15,14
42655,148000.0,2,2025-08-05,24
42720,75266.66666666667,15,2025-08-15,14
42725,90500.0,1,2025-07-02,58
42754,70500.0,1,2025-07-07,53
42758,35230.0,5,2025-07-28,32
42884,7000.0,1,2025-08-01,28
42937,48500.0,10,2025-08-02,27
43071,45336.666666666664,3,2025-08-04,25
43094,37000.0,8,2025-08-11,18
43139,75750.0,2,2025-07-29,31
43221,13239.23076923077,13,2025-08-17,12
43265,14672.727272727272,22,2025-07-30,30
43277,23677.5,8,2025-08-03,26
43289,95625.0,8,2025-08-12,17
43416,2000.0,1,2025-08-10,19
43465,66250.0,4,2025-07-25,35
43698,11000.0,2,2025-07-28,32
43701,114000.0,1,2025-08-14,15
43715,53313.57142857143,7,2025-08-09,20
43765,63350.0,10,2025-08-16,13
43812,50666.666666666664,3,2025-07-28,32
43837,66975.0,9,2025-08-12,17
43843,120500.0,2,2025-07-29,31
43852,12385.25,40,2025-08-18,11
43857,72287.75,4,2025-08-01,28
43897,6500.0,4,2025-07-14,46
43928,40400.0,1,2025-08-15,14
43931,111810.0,5,2025-08-07,22
43963,40544.28571428572,14,2025-08-15,14
43965,80672.5,4,2025-08-05,24
43976,123966.25,8,2025-07-30,30
43985,100000.0,1,2025-06-28,62
44017,13842.5,10,2025-08-17,12
44135,40100.0,3,2025-07-26,34
44155,38180.0,3,2025-08-14,15
44197,56625.0,12,2025-08-18,11
44281,10575.0,2,2025-07-26,34
44377,64900.0,5,2025-08-07,22
44419,9452.583333333334,60,2025-08-16,13
44444,17563.88888888889,18,2025-08-18,11
44489,196500.0,2,2025-07-26,34
44511,11333.08510638298,47,2025-08-18,11
44558,54000.0,1,2025-06-28,62
44587,71500.0,2,2025-08-05,24
44589,1000.0,1,2025-06-27,63
44785,126500.0,2,2025-07-28,32
44792,155692.5,12,2025-08-16,13
44812,46000.0,8,2025-08-12,17
44866,38500.0,2,2025-08-05,24
44898,8030.0,2,2025-07-25,35
44899,62840.0,25,2025-08-09,20
44910,62625.0,4,2025-07-25,35
44916,25296.296296296296,27,2025-08-15,14
44943,77873.75,8,2025-07-28,32
44955,73385.0,2,2025-07-25,35
44975,155000.0,2,2025-08-08,21
45020,84275.0,8,2025-08-10,19
45146,10000.0,1,2025-06-26,64
45179,103427.14285714286,7,2025-08-16,13
45184,57000.0,5,2025-08-04,25
45189,7478.181818181818,11,2025-08-08,21
45208,84285.71428571429,7,2025-08-16,13
45233,62729.5,2,2025-07-31,29
45283,100000.0,1,2025-08-12,17
45658,2000.0,1,2025-08-04,25
45687,96608.0,2,2025-07-27,33
45738,125175.0,6,2025-08-12,17
45832,56990.0,20,2025-08-18,11
45843,87325.0,2,2025-07-25,35
45917,17000.0,3,2025-06-23,67
46005,1606.0,5,2025-07-29,31
46008,58750.0,4,2025-07-30,30
46069,70400.0,6,2025-08-13,16
46091,17092.59259259259,81,2025-08-18,11
46127,96780.375,8,2025-08-01,28
46154,81500.0,2,2025-07-30,30
46204,29915.384615384617,13,2025-08-10,19
46221,105000.0,1,2025-07-25,35
46237,55020.333333333336,3,2025-07-25,35
46254,23333.333333333332,6,2025-08-11,18
46316,8721.875,16,2025-08-16,13
46325,13500.0,3,2025-07-26,34
46400,200000.0,1,2025-08-18,11
46458,32500.0,2,2025-07-17,43
46465,33500.0,12,2025-07-29,31
46484,52690.5,2,2025-07-26,34
46491,66970.0,12,2025-08-04,25
46570,55000.0,4,2025-08-12,17
46845,72750.0,4,2025-08-05,24
47741,18775.0,20,2025-08-09,20
47753,79577.14285714286,7,2025-07-28,32
47856,33200.0,5,2025-08-06,23
47865,55416.666666666664,6,2025-08-15,14
47869,7142.5,8,2025-08-13,16
47882,30166.190476190477,42,2025-08-02,27
47886,64623.333333333336,3,2025-07-25,35
47898,12216.666666666666,3,2025-08-11,18
47936,50000.0,1,2025-07-25,35
48085,75000.0,2,2025-07-24,36
48103,71114.28571428571,7,2025-08-17,12
48153,81500.0,2,2025-08-06,23
48158,16708.333333333332,12,2025-08-05,24
48220,102137.38095238095,21,2025-08-13,16
48223,37335.0,5,2025-08-17,12
48228,119500.0,5,2025-07-28,32
48229,49000.0,2,2025-08-05,24
48259,43076.92307692308,13,2025-08-18,11
48268,64830.9375,16,2025-07-31,29
48270,100000.0,1,2025-07-28,32
48367,42222.22222222222,9,2025-07-30,30
48391,17666.666666666668,3,2025-07-24,36
48526,137258.25,4,2025-07-28,32
48559,197500.0,2,2025-07-28,32
48613,79640.92592592593,27,2025-08-14,15
48615,29750.0,2,2025-07-31,29
48662,27776.666666666668,3,2025-06-27,63
48664,45000.0,1,2025-07-18,42
48693,4000.0,1,2025-07-26,34
48697,58464.28571428572,14,2025-08-01,28
48708,30695.0,4,2025-07-29,31
48715,93000.0,2,2025-07-28,32
48726,32500.0,2,2025-06-29,61
48765,5000.0,1,2025-07-25,35
48838,12526.125,8,2025-08-09,20
48889,40450.0,20,2025-08-16,13
48900,129667.77777777778,9,2025-08-11,18
48926,121788.33333333333,6,2025-07-28,32
48976,20571.428571428572,7,2025-08-05,24
49027,6406.0,5,2025-08-11,18
49048,47003.46153846154,26,2025-08-18,11
49086,134960.7142857143,7,2025-07-28,32
49119,72263.75,4,2025-08-10,19
49136,7285.714285714285,7,2025-07-29,31
49171,91000.0,3,2025-08-04,25
49194,62350.0,4,2025-07-28,32
49212,10635.0,27,2025-08-15,14
49224,5000.0,2,2025-07-28,32
49290,55111.11111111111,9,2025-08-05,24
49295,171200.0,5,2025-08-17,12
49322,88283.33333333333,3,2025-07-29,31
49328,65016.666666666664,3,2025-07-25,35
49449,90500.0,2,2025-07-26,34
49450,144500.0,2,2025-07-26,34
49500,34614.25,16,2025-08-05,24
49529,102954.44444444444,18,2025-07-25,35
49595,101521.66666666667,3,2025-07-28,32
49617,122500.0,6,2025-08-12,17
49676,144620.0,5,2025-07-30,30
49683,14365.555555555555,9,2025-06-26,64
49689,149655.0,6,2025-07-29,31
49692,40000.0,2,2025-08-03,26
49714,110000.0,1,2025-08-06,23
49757,83253.33333333333,3,2025-08-08,21
49787,150000.0,1,2025-07-18,42
49790,83000.0,5,2025-08-08,21
49794,40000.0,1,2025-06-23,67
49848,74833.33333333333,3,2025-07-28,32
49871,58580.416666666664,12,2025-08-07,22
49911,105500.0,5,2025-07-28,32
49920,106842.1052631579,19,2025-08-06,23
49988,35500.0,2,2025-08-16,13
50052,116666.66666666667,3,2025-07-10,50
50081,47000.0,1,2025-08-05,24
50097,81511.0,5,2025-07-29,31
50126,20038.333333333332,21,2025-08-02,27
50142,101052.5,4,2025-08-08,21
50155,78700.0,10,2025-07-28,32
50156,7537.5,4,2025-06-27,63
50184,10000.0,1,2025-07-28,32
50191,64631.53846153846,13,2025-08-07,22
50239,48463.88888888889,9,2025-08-06,23
50263,113855.0,3,2025-07-25,35
50319,190000.0,2,2025-07-25,35
50438,61545.454545454544,11,2025-08-10,19
50468,52742.5,4,2025-07-29,31
50473,2000.0,2,2025-06-19,71
50654,44636.0,25,2025-08-18,11
50662,63000.0,2,2025-07-26,34
50693,14958.333333333334,12,2025-08-18,11
50695,69500.0,2,2025-07-26,34
50723,55000.0,5,2025-08-14,15
50906,35812.5,8,2025-08-13,16
50916,93300.0,4,2025-07-04,56
50918,61886.25,4,2025-08-13,16
50955,20225.0,60,2025-08-08,21
50962,100537.5,8,2025-08-10,19
50982,146610.0,2,2025-07-04,56
50996,27500.0,4,2025-07-12,48
51001,24657.14285714286,14,2025-08-14,15
51036,30500.0,6,2025-07-25,35
51044,58250.0,6,2025-08-01,28
51076,65000.0,4,2025-08-14,15
51084,36454.545454545456,11,2025-08-13,16
51093,126000.0,2,2025-07-01,59
51336,124000.0,2,2025-08-05,24
51356,119250.0,4,2025-08-02,27
51362,58125.0,4,2025-08-05,24
51485,62015.0,3,2025-08-06,23
51505,126529.09090909091,11,2025-07-29,31
51513,84333.33333333333,6,2025-08-18,11
51542,67000.0,2,2025-07-25,35
51630,102550.0,16,2025-08-16,13
51631,101250.0,2,2025-07-28,32
51636,46000.0,1,2025-06-19,71
51754,95000.0,1,2025-07-25,35
51763,39000.0,2,2025-07-26,34
51789,136666.66666666666,3,2025-07-25,35
51795,84000.0,1,2025-06-17,73
51879,85541.66666666667,12,2025-08-14,15
51894,49647.0,7,2025-08-18,11
51895,56840.74074074074,54,2025-08-17,12
51912,121633.33333333333,3,2025-08-11,18
51982,200495.0,2,2025-07-25,35
51992,161426.25,4,2025-07-28,32
51993,90500.0,2,2025-07-25,35
51995,24127.5,4,2025-08-05,24
52039,69833.33333333333,12,2025-08-01,28
52048,56666.666666666664,3,2025-08-09,20
52067,110000.0,2,2025-07-29,31
52142,119004.0,2,2025-08-05,24
52145,15900.0,8,2025-08-02,27
52161,14713.333333333334,6,2025-07-30,30
52168,5500.0,4,2025-08-10,19
52240,39828.38461538462,26,2025-08-05,24
52268,37916.666666666664,12,2025-08-15,14
52304,66692.0,10,2025-08-11,18
52345,100068.57142857143,7,2025-08-16,13
52368,80000.0,5,2025-07-23,37
52369,105000.0,6,2025-08-02,27
52387,34000.0,30,2025-08-18,11
52418,17166.666666666668,6,2025-07-02,58
52428,96872.74193548386,31,2025-08-07,22
52448,23773.548387096773,31,2025-08-17,12
52460,96775.0,4,2025-07-29,31
52577,30300.0,1,2025-06-20,70
52654,30050.0,2,2025-08-06,23
52669,34500.0,2,2025-07-28,32
52753,20111.5,90,2025-08-18,11
52781,94973.33333333333,6,2025-08-01,28
52792,33756.25,4,2025-07-26,34
52801,113750.0,4,2025-08-17,12
52812,111615.0,2,2025-07-28,32
52873,114000.0,4,2025-08-05,24
52894,20460.0,5,2025-08-07,22
52929,48993.333333333336,3,2025-08-18,11
52954,65187.5,8,2025-08-17,12
52977,125250.0,2,2025-07-09,51
52988,117714.28571428571,14,2025-07-30,30
53034,35300.0,3,2025-08-04,25
53090,97214.0,5,2025-08-12,17
53113,51000.0,11,2025-08-18,11
53160,77500.0,2,2025-08-04,25
53162,57270.833333333336,6,2025-08-16,13
53238,20000.0,1,2025-07-25,35
53249,17500.0,2,2025-08-10,19
53272,99006.66666666667,3,2025-07-25,35
53382,69847.5,4,2025-08-14,15
53395,29034.615384615383,13,2025-08-15,14
53416,45000.0,2,2025-08-07,22
53438,20145.0,44,2025-08-18,11
53452,103500.0,2,2025-08-05,24
53459,95000.0,1,2025-07-26,34
53486,162872.5,2,2025-06-27,63
53540,88500.0,2,2025-08-05,24
53634,16653.571428571428,7,2025-08-07,22
53658,27117.75,20,2025-08-16,13
53659,31131.39534883721,43,2025-08-18,11
53763,65000.0,1,2025-06-24,66
53780,12000.0,2,2025-07-16,44
53820,200000.0,1,2025-06-20,70
53838,103915.0,11,2025-08-14,15
53844,36298.333333333336,3,2025-08-01,28
53850,39640.0,30,2025-08-11,18
53889,43657.0,2,2025-07-28,32
53890,28666.666666666668,3,2025-07-25,35
53898,72150.0,2,2025-08-05,24
53938,12533.333333333334,6,2025-08-04,25
53956,7711.25,12,2025-07-27,33
53975,29550.0,30,2025-08-18,11
53984,61000.0,2,2025-07-25,35
54040,85000.0,2,2025-07-29,31
54056,20000.0,1,2025-07-10,50
54073,60333.333333333336,3,2025-08-16,13
54080,200000.0,1,2025-07-28,32
54094,79725.0,6,2025-08-08,21
54191,137500.0,2,2025-07-29,31
54243,111382.72727272728,11,2025-08-17,12
54255,15625.0,20,2025-08-09,20
54289,158535.0,4,2025-08-05,24
54306,13750.0,4,2025-08-18,11
54331,139050.0,3,2025-07-28,32
54344,100000.0,4,2025-07-26,34
54356,137000.0,2,2025-07-28,32
54419,85000.0,6,2025-07-28,32
54424,50000.0,1,2025-06-29,61
54449,153000.0,10,2025-08-04,25
54483,21704.285714285714,7,2025-08-02,27
54503,73225.0,3,2025-07-28,32
54661,56169.0,5,2025-08-12,17
54666,6500.0,2,2025-07-02,58
54729,48287.142857142855,14,2025-08-07,22
54753,32463.0,5,2025-07-25,35
54778,104376.66666666667,3,2025-06-28,62
54790,6250.0,4,2025-08-16,13
54888,90386.25,4,2025-07-25,35
54916,32375.0,8,2025-08-05,24
54926,21210.0,4,2025-07-28,32
54931,135666.66666666666,3,2025-08-06,23
